transcript_id	gene_id	chr	start	end	strand	biotype	gene_biotype	has_cds	label	length
transcript:ENST00000507280		3	126033604	126079034	-	protein_coding	protein_coding	True	1	1000
transcript:ENST00000514891		3	126033604	126083922	-	protein_coding	protein_coding	True	1	986
transcript:ENST00000504035		3	126033604	126084096	-	protein_coding	protein_coding	True	1	982
transcript:ENST00000509064		3	126033645	126101555	-	protein_coding	protein_coding	True	1	984
transcript:ENST00000368676		10	126041346	126388455	-	protein_coding	protein_coding	True	1	5530
transcript:ENST00000467145		10	126049603	126070633	-	protein_coding_CDS_not_defined	protein_coding	False	1	600
transcript:ENST00000505996		3	126050943	126084124	-	nonsense_mediated_decay	protein_coding	True	1	820
transcript:ENST00000482291		10	126064695	126067006	-	protein_coding_CDS_not_defined	protein_coding	False	1	597
transcript:ENST00000509452		3	126067963	126070416	-	protein_coding	protein_coding	True	1	757
transcript:ENST00000485388		10	126090736	126109788	-	protein_coding_CDS_not_defined	protein_coding	False	1	381
transcript:ENST00000455064		3	126103562	126180802	-	protein_coding	protein_coding	True	1	4655
transcript:ENST00000273450		3	126103569	126181186	-	protein_coding	protein_coding	True	1	5918
transcript:ENST00000393434		3	126103570	126180586	-	protein_coding	protein_coding	True	1	5773
transcript:ENST00000472186		3	126103571	126179919	-	protein_coding	protein_coding	True	1	5866
transcript:ENST00000452905		3	126103573	126180586	-	protein_coding	protein_coding	True	1	5164
transcript:ENST00000393431		3	126103575	126180575	-	protein_coding	protein_coding	True	1	4315
transcript:ENST00000473607		3	126135076	126180529	-	nonsense_mediated_decay	protein_coding	True	1	2336
transcript:ENST00000494661		10	126135368	126155305	-	protein_coding_CDS_not_defined	protein_coding	False	1	372
transcript:ENST00000413612		3	126146856	126156712	-	protein_coding_CDS_not_defined	protein_coding	False	1	715
transcript:ENST00000493803		3	126153191	126180586	-	nonsense_mediated_decay	protein_coding	True	1	1256
transcript:ENST00000490367		3	126155499	126181526	-	protein_coding	protein_coding	True	1	1148
transcript:ENST00000460368		3	126157365	126180802	-	protein_coding	protein_coding	True	1	1526
transcript:ENST00000488356		3	126157400	126180994	-	protein_coding	protein_coding	True	1	1160
transcript:ENST00000509952		3	126158467	126197994	-	protein_coding	protein_coding	True	1	883
transcript:ENST00000511283		3	126158598	126197941	-	nonsense_mediated_decay	protein_coding	True	1	727
transcript:ENST00000360028		X	126163499	126166289	-	protein_coding	protein_coding	True	1	4183
transcript:ENST00000444229		6	126177193	126202239	+	protein_coding_CDS_not_defined	protein_coding	False	1	583
transcript:ENST00000298317		11	126202096	126211650	-	protein_coding	protein_coding	True	1	3602
transcript:ENST00000533628		11	126202414	126211646	-	protein_coding	protein_coding	True	1	3094
transcript:ENST00000532674		11	126204325	126211692	-	protein_coding	protein_coding	True	1	1110
transcript:ENST00000534393		11	126205571	126211407	-	protein_coding_CDS_not_defined	protein_coding	False	1	579
transcript:ENST00000530036		11	126205719	126209723	-	protein_coding_CDS_not_defined	protein_coding	False	1	566
transcript:ENST00000627851		11	126211724	126262984	+	protein_coding	protein_coding	True	1	2690
transcript:ENST00000525728		11	126211766	126254377	+	protein_coding_CDS_not_defined	protein_coding	False	1	688
transcript:ENST00000528985		11	126211772	126261485	+	protein_coding	protein_coding	True	1	2351
transcript:ENST00000529731		11	126211773	126262268	+	protein_coding	protein_coding	True	1	1856
transcript:ENST00000360194		11	126211773	126262631	+	protein_coding	protein_coding	True	1	2669
transcript:ENST00000530043		11	126211777	126250625	+	protein_coding	protein_coding	True	1	1091
transcript:ENST00000533050		11	126211782	126262968	+	protein_coding	protein_coding	True	1	3072
transcript:ENST00000525338		11	126229224	126256805	+	protein_coding	protein_coding	True	1	1491
transcript:ENST00000469306		11	126245035	126245282	+	misc_RNA		False	0	248
transcript:ENST00000332118		11	126262938	126268895	-	protein_coding	protein_coding	True	1	4903
transcript:ENST00000532259		11	126263474	126268982	-	protein_coding	protein_coding	True	1	4286
transcript:ENST00000530680		11	126267578	126269144	-	protein_coding_CDS_not_defined	protein_coding	False	1	558
transcript:ENST00000689283		11	126269024	126278118	+	nonsense_mediated_decay	protein_coding	True	1	2216
transcript:ENST00000685484		11	126269029	126278110	+	protein_coding	protein_coding	True	1	3582
transcript:ENST00000685765		11	126269029	126278113	+	nonsense_mediated_decay	protein_coding	True	1	3019
transcript:ENST00000688588		11	126269029	126278113	+	protein_coding	protein_coding	True	1	2983
transcript:ENST00000685601		11	126269029	126278113	+	nonsense_mediated_decay	protein_coding	True	1	3065
transcript:ENST00000532125		11	126269029	126278118	+	protein_coding	protein_coding	True	1	3523
transcript:ENST00000692336		11	126269029	126278118	+	protein_coding	protein_coding	True	1	3577
transcript:ENST00000686888		11	126269029	126278118	+	nonsense_mediated_decay	protein_coding	True	1	2541
transcript:ENST00000533839		11	126269055	126278126	+	protein_coding	protein_coding	True	1	2215
transcript:ENST00000690512		11	126269135	126278131	+	nonsense_mediated_decay	protein_coding	True	1	2084
transcript:ENST00000689477		11	126269154	126278118	+	nonsense_mediated_decay	protein_coding	True	1	2202
transcript:ENST00000263578		11	126269154	126278126	+	protein_coding	protein_coding	True	1	3412
transcript:ENST00000692039		11	126269163	126278113	+	nonsense_mediated_decay	protein_coding	True	1	2330
transcript:ENST00000689765		11	126269163	126278118	+	nonsense_mediated_decay	protein_coding	True	1	1721
transcript:ENST00000685844		11	126269171	126277663	+	nonsense_mediated_decay	protein_coding	True	1	1375
transcript:ENST00000525770		11	126269171	126277840	+	nonsense_mediated_decay	protein_coding	True	1	1574
transcript:ENST00000527004		11	126269190	126278069	+	nonsense_mediated_decay	protein_coding	True	1	2318
transcript:ENST00000526366		11	126269192	126275012	+	protein_coding_CDS_not_defined	protein_coding	False	1	553
transcript:ENST00000687699		11	126269207	126277931	+	nonsense_mediated_decay	protein_coding	True	1	2058
transcript:ENST00000686242		11	126269207	126278118	+	nonsense_mediated_decay	protein_coding	True	1	1836
transcript:ENST00000700488		11	126282497	126296129	+	protein_coding	protein_coding	True	1	4214
transcript:ENST00000479770		11	126282888	126298845	+	nonsense_mediated_decay	protein_coding	True	1	3354
transcript:ENST00000700489		11	126283001	126296129	+	protein_coding	protein_coding	True	1	4312
transcript:ENST00000700490		11	126283046	126296158	+	protein_coding	protein_coding	True	1	4003
transcript:ENST00000462401		11	126283065	126291569	+	protein_coding_CDS_not_defined	protein_coding	False	1	545
transcript:ENST00000488598		11	126283073	126292687	+	nonsense_mediated_decay	protein_coding	True	1	1039
transcript:ENST00000392679		11	126283093	126294933	+	protein_coding	protein_coding	True	1	2855
transcript:ENST00000700491		11	126283094	126293117	+	protein_coding	protein_coding	True	1	1692
transcript:ENST00000467006		11	126283106	126290897	+	protein_coding	protein_coding	True	1	570
transcript:ENST00000392678		11	126283110	126293244	+	protein_coding	protein_coding	True	1	1972
transcript:ENST00000392680		11	126283118	126294684	+	protein_coding	protein_coding	True	1	2734
transcript:ENST00000700492		11	126283131	126293234	+	protein_coding	protein_coding	True	1	1925
transcript:ENST00000700495		11	126290471	126296158	+	protein_coding	protein_coding	True	1	2852
transcript:ENST00000263579		11	126304060	126350005	+	protein_coding	protein_coding	True	1	6441
transcript:ENST00000361171		9	126326829	126507040	+	protein_coding	protein_coding	True	1	5798
transcript:ENST00000489637		9	126326862	126397633	+	protein_coding	protein_coding	True	1	3332
transcript:ENST00000648516		11	126327866	126345754	+	protein_coding	protein_coding	True	1	2093
transcript:ENST00000530860		11	126331404	126345749	+	protein_coding_CDS_not_defined	protein_coding	False	1	661
transcript:ENST00000402437		9	126335219	126395697	+	protein_coding	protein_coding	True	1	1387
transcript:ENST00000368328		6	126340115	126348875	+	protein_coding	protein_coding	True	1	1076
transcript:ENST00000368326		6	126340174	126348608	+	protein_coding	protein_coding	True	1	647
transcript:ENST00000368325		6	126340174	126348608	+	protein_coding	protein_coding	True	1	840
transcript:ENST00000296233		3	126342635	126357408	-	protein_coding	protein_coding	True	1	3791
transcript:ENST00000509675		3	126352675	126354285	-	protein_coding_CDS_not_defined	protein_coding	False	1	547
transcript:ENST00000534733		11	126355640	126407026	+	nonsense_mediated_decay	protein_coding	True	1	687
transcript:ENST00000227495		11	126355660	126414604	+	protein_coding	protein_coding	True	1	2780
transcript:ENST00000531217		11	126355660	126414608	+	nonsense_mediated_decay	protein_coding	True	1	2126
transcript:ENST00000676545		11	126355669	126410575	+	protein_coding	protein_coding	True	1	2964
transcript:ENST00000676867		11	126355669	126414609	+	nonsense_mediated_decay	protein_coding	True	1	2969
transcript:ENST00000678865		11	126355669	126414609	+	protein_coding	protein_coding	True	1	2781
transcript:ENST00000444328		11	126355686	126414638	+	protein_coding	protein_coding	True	1	2812
transcript:ENST00000677503		11	126355688	126414609	+	protein_coding	protein_coding	True	1	2738
transcript:ENST00000677721		11	126355721	126414609	+	nonsense_mediated_decay	protein_coding	True	1	2102
transcript:ENST00000530591		11	126355894	126414047	+	protein_coding	protein_coding	True	1	2449
transcript:ENST00000534083		11	126355974	126414575	+	protein_coding	protein_coding	True	1	2921
transcript:ENST00000356132		11	126356274	126414617	+	protein_coding	protein_coding	True	1	2877
transcript:ENST00000513040		5	126360132	126493608	+	protein_coding	protein_coding	True	1	3540
transcript:ENST00000506445		5	126371313	126483549	+	protein_coding	protein_coding	True	1	1858
transcript:ENST00000526311		11	126392175	126407627	+	protein_coding	protein_coding	True	1	908
transcript:ENST00000528858		11	126393228	126408496	+	protein_coding	protein_coding	True	1	1390
transcript:ENST00000352312		3	126394909	126436556	+	protein_coding	protein_coding	True	1	3953
transcript:ENST00000508140		3	126394939	126407227	+	protein_coding_CDS_not_defined	protein_coding	False	1	499
transcript:ENST00000510833		3	126395397	126414343	+	protein_coding	protein_coding	True	1	835
transcript:ENST00000470567		9	126395640	126448409	+	protein_coding_CDS_not_defined	protein_coding	False	1	421
transcript:ENST00000505024		3	126395972	126436530	+	protein_coding	protein_coding	True	1	3833
transcript:ENST00000534452		11	126403218	126407349	+	protein_coding	protein_coding	True	1	830
transcript:ENST00000392669		11	126403416	126414638	+	protein_coding	protein_coding	True	1	2726
transcript:ENST00000526756		11	126405587	126408498	+	protein_coding_CDS_not_defined	protein_coding	False	1	802
transcript:ENST00000526727		11	126405782	126414638	+	protein_coding	protein_coding	True	1	2969
transcript:ENST00000676831		11	126406097	126414609	+	protein_coding_CDS_not_defined	protein_coding	False	1	1759
transcript:ENST00000449406		11	126406187	126414606	+	protein_coding	protein_coding	True	1	2638
transcript:ENST00000532243		11	126406195	126414608	+	protein_coding	protein_coding	True	1	2824
transcript:ENST00000534457		11	126406460	126414047	+	protein_coding	protein_coding	True	1	1974
transcript:ENST00000524834		11	126406503	126440344	+	protein_coding_CDS_not_defined	protein_coding	False	1	788
transcript:ENST00000524860		11	126406782	126413997	+	protein_coding	protein_coding	True	1	1472
transcript:ENST00000517270		9	126408041	126408410	-	misc_RNA		False	0	370
transcript:ENST00000533201		3	126416335	126416863	+	protein_coding_CDS_not_defined	protein_coding	False	1	266
transcript:ENST00000507830		3	126419766	126420850	+	protein_coding_CDS_not_defined	protein_coding	False	1	443
transcript:ENST00000489570		9	126421854	126448409	+	protein_coding_CDS_not_defined	protein_coding	False	1	479
transcript:ENST00000515200		5	126423146	126494371	+	protein_coding	protein_coding	True	1	4342
transcript:ENST00000542322		5	126423177	126494161	+	protein_coding	protein_coding	True	1	4300
transcript:ENST00000544396		5	126423177	126494161	+	protein_coding	protein_coding	True	1	3809
transcript:ENST00000525144		11	126423358	127000770	-	protein_coding	protein_coding	True	1	6157
transcript:ENST00000514932		5	126423406	126472304	+	protein_coding_CDS_not_defined	protein_coding	False	1	632
transcript:ENST00000285689		5	126423409	126494364	+	protein_coding	protein_coding	True	1	4204
transcript:ENST00000513913		5	126423409	126469730	+	protein_coding_CDS_not_defined	protein_coding	False	1	586
transcript:ENST00000514099		5	126423472	126493166	+	nonsense_mediated_decay	protein_coding	True	1	1796
transcript:ENST00000513978		5	126423472	126493326	+	nonsense_mediated_decay	protein_coding	True	1	2111
transcript:ENST00000505720		5	126423472	126469725	+	protein_coding_CDS_not_defined	protein_coding	False	1	546
transcript:ENST00000529097		11	126423495	127000520	-	protein_coding	protein_coding	True	1	5698
transcript:ENST00000424927		10	126424997	126504118	-	protein_coding	protein_coding	True	1	2323
transcript:ENST00000488181		10	126424997	126670693	-	protein_coding	protein_coding	True	1	5862
transcript:ENST00000284694		10	126425009	126521441	-	protein_coding	protein_coding	True	1	5176
transcript:ENST00000480379		10	126425552	126463376	-	protein_coding	protein_coding	True	1	1324
transcript:ENST00000356858		10	126425768	126520859	-	protein_coding	protein_coding	True	1	4978
transcript:ENST00000432642		10	126426066	126521441	-	protein_coding	protein_coding	True	1	4093
transcript:ENST00000526519		11	126429179	126440869	-	protein_coding_CDS_not_defined	protein_coding	False	1	566
transcript:ENST00000532647		11	126429179	126440882	-	protein_coding_CDS_not_defined	protein_coding	False	1	550
transcript:ENST00000525704		11	126430942	127000810	-	protein_coding	protein_coding	True	1	4277
transcript:ENST00000506204		3	126433380	126436556	+	protein_coding_CDS_not_defined	protein_coding	False	1	661
transcript:ENST00000389709		3	126437601	126475891	-	protein_coding	protein_coding	True	1	5954
transcript:ENST00000515545		3	126437619	126474987	-	nonsense_mediated_decay	protein_coding	True	1	3890
transcript:ENST00000358373		7	126438598	127252255	-	protein_coding	protein_coding	True	1	6468
transcript:ENST00000706915		7	126438598	127252379	-	protein_coding	protein_coding	True	1	6634
